# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Robot Groundtruth Data Fomat:
# Time [s]    x [m]    y [m]    orientation [rad] 
1288971842.054 	 2.67694920 	 -4.83641860 	 1.83039633 
1288971842.071 	 2.67694530 	 -4.83642200 	 1.83039633 
1288971842.073 	 2.67693560 	 -4.83642780 	 1.83039633 
1288971842.088 	 2.67692870 	 -4.83643310 	 1.83039633 
1288971842.090 	 2.67693100 	 -4.83643880 	 1.83039633 
1288971842.105 	 2.67694260 	 -4.83644450 	 1.83039633 
1288971842.121 	 2.67695020 	 -4.83645560 	 1.83039633 
1288971842.123 	 2.67694900 	 -4.83647270 	 1.83049633 
1288971842.138 	 2.67693520 	 -4.83649140 	 1.83049633 
1288971842.140 	 2.67692440 	 -4.83649660 	 1.83049633 
1288971842.155 	 2.67693050 	 -4.83649060 	 1.83049633 
1288971842.171 	 2.67694120 	 -4.83647610 	 1.83049633 
1288971842.174 	 2.67694650 	 -4.83646220 	 1.83049633 
1288971842.188 	 2.67694670 	 -4.83644960 	 1.83049633 
1288971842.194 	 2.67693940 	 -4.83643520 	 1.83049633 
1288971842.205 	 2.67693700 	 -4.83642090 	 1.83049633 
1288971842.222 	 2.67694050 	 -4.83641130 	 1.83039633 
1288971842.224 	 2.67693780 	 -4.83641530 	 1.83039633 
1288971842.238 	 2.67692810 	 -4.83642670 	 1.83039633 
1288971842.245 	 2.67691510 	 -4.83644150 	 1.83029633 
1288971842.255 	 2.67691130 	 -4.83645190 	 1.83029633 
1288971842.272 	 2.67691690 	 -4.83645630 	 1.83029633 
1288971842.274 	 2.67692550 	 -4.83646370 	 1.83039633 
1288971842.288 	 2.67693150 	 -4.83647240 	 1.83039633 
1288971842.295 	 2.67693600 	 -4.83648070 	 1.83039633 
1288971842.305 	 2.67693850 	 -4.83647960 	 1.83039633 
1288971842.322 	 2.67694720 	 -4.83646790 	 1.83049633 
1288971842.324 	 2.67695390 	 -4.83645670 	 1.83049633 
1288971842.339 	 2.67695220 	 -4.83644870 	 1.83049633 
1288971842.341 	 2.67695670 	 -4.83644150 	 1.83049633 
1288971842.355 	 2.67695740 	 -4.83643230 	 1.83039633 
1288971842.372 	 2.67697050 	 -4.83642050 	 1.83039633 
1288971842.374 	 2.67697850 	 -4.83641710 	 1.83029633 
1288971842.388 	 2.67697530 	 -4.83642290 	 1.83029633 
1288971842.390 	 2.67696130 	 -4.83643340 	 1.83029633 
1288971842.405 	 2.67694560 	 -4.83644390 	 1.83029633 
1288971842.422 	 2.67693950 	 -4.83644520 	 1.83029633 
1288971842.424 	 2.67694300 	 -4.83644340 	 1.83039633 
