# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Robot Groundtruth Data Fomat:
# Time [s]    x [m]    y [m]    orientation [rad] 
1248450340.291 	 2.52779300 	 -3.43281700 	 1.62430000 
1248450340.326 	 2.52778490 	 -3.43283320 	 1.62440000 
1248450340.328 	 2.52779880 	 -3.43284320 	 1.62440000 
1248450340.364 	 2.52781650 	 -3.43285670 	 1.62430000 
1248450340.366 	 2.52780360 	 -3.43286070 	 1.62430000 
1248450340.403 	 2.52781040 	 -3.43285630 	 1.62410000 
1248450340.411 	 2.52781240 	 -3.43285360 	 1.62410000 
1248450340.432 	 2.52781430 	 -3.43285580 	 1.62410000 
1248450340.465 	 2.52778930 	 -3.43288080 	 1.62430000 
1248450340.508 	 2.52782340 	 -3.43285290 	 1.62440000 
1248450340.510 	 2.52782690 	 -3.43284820 	 1.62440000 
1248450340.553 	 2.52779730 	 -3.43284520 	 1.62430000 
1248450340.567 	 2.52779330 	 -3.43285110 	 1.62430000 
1248450340.608 	 2.52780070 	 -3.43285910 	 1.62410000 
1248450340.610 	 2.52780470 	 -3.43286310 	 1.62410000 
1248450340.643 	 2.52781460 	 -3.43287640 	 1.62410000 
1248450340.663 	 2.52781710 	 -3.43287650 	 1.62420000 
1248450340.694 	 2.52781020 	 -3.43287410 	 1.62430000 
1248450340.715 	 2.52779990 	 -3.43287080 	 1.62440000 
1248450340.749 	 2.52780500 	 -3.43284940 	 1.62420000 
1248450340.751 	 2.52779340 	 -3.43284090 	 1.62420000 
1248450340.809 	 2.52781250 	 -3.43284830 	 1.62420000 
1248450340.811 	 2.52782680 	 -3.43285150 	 1.62420000 
1248450340.847 	 2.52782300 	 -3.43286870 	 1.62420000 
1248450340.849 	 2.52781870 	 -3.43287560 	 1.62420000 
1248450340.880 	 2.52776330 	 -3.43286590 	 1.62430000 
1248450340.902 	 2.52777270 	 -3.43286350 	 1.62430000 
1248450340.937 	 2.52779960 	 -3.43285020 	 1.62430000 
1248450340.957 	 2.52781430 	 -3.43284160 	 1.62430000 
1248450340.983 	 2.52780970 	 -3.43285780 	 1.62430000 
1248450341.011 	 2.52781050 	 -3.43286960 	 1.62420000 
1248450341.040 	 2.52777830 	 -3.43289380 	 1.62420000 
1248450341.049 	 2.52776670 	 -3.43290130 	 1.62420000 
1248450341.051 	 2.52777350 	 -3.43290980 	 1.62420000 
1248450341.091 	 2.52780540 	 -3.43287240 	 1.62420000 
1248450341.095 	 2.52780240 	 -3.43285950 	 1.62420000 
1248450341.137 	 2.52779700 	 -3.43281850 	 1.62450000 
1248450341.144 	 2.52777670 	 -3.43281510 	 1.62450000 
1248450341.194 	 2.52777990 	 -3.43285910 	 1.62430000 
1248450341.196 	 2.52778720 	 -3.43287430 	 1.62430000 
1248450341.237 	 2.52784850 	 -3.43290810 	 1.62400000 
1248450341.261 	 2.52784050 	 -3.43290430 	 1.62400000 
1248450341.295 	 2.52779040 	 -3.43285540 	 1.62420000 
1248450341.300 	 2.52778570 	 -3.43284280 	 1.62430000 
1248450341.345 	 2.52779850 	 -3.43282860 	 1.62450000 
1248450341.347 	 2.52779750 	 -3.43283380 	 1.62450000 
1248450341.392 	 2.52781300 	 -3.43288210 	 1.62430000 
1248450341.415 	 2.52781070 	 -3.43288400 	 1.62420000 
1248450341.444 	 2.52781300 	 -3.43287800 	 1.62420000 
1248450341.479 	 2.52781210 	 -3.43286780 	 1.62420000 
1248450341.485 	 2.52778930 	 -3.43286330 	 1.62410000 
1248450341.505 	 2.52779810 	 -3.43286910 	 1.62410000 
1248450341.507 	 2.52780560 	 -3.43287360 	 1.62410000 
1248450341.546 	 2.52780320 	 -3.43287800 	 1.62430000 
1248450341.565 	 2.52780510 	 -3.43287010 	 1.62430000 
1248450341.595 	 2.52776270 	 -3.43283510 	 1.62440000 
1248450341.620 	 2.52776770 	 -3.43282440 	 1.62440000 
1248450341.650 	 2.52780880 	 -3.43281810 	 1.62430000 
1248450341.652 	 2.52781030 	 -3.43282770 	 1.62420000 
1248450341.704 	 2.52780980 	 -3.43289460 	 1.62410000 
1248450341.706 	 2.52780750 	 -3.43291090 	 1.62410000 
1248450341.759 	 2.52780870 	 -3.43290840 	 1.62410000 
1248450341.761 	 2.52780000 	 -3.43289510 	 1.62410000 
1248450341.763 	 2.52780230 	 -3.43287860 	 1.62420000 
1248450341.803 	 2.52780040 	 -3.43281680 	 1.62440000 
1248450341.832 	 2.52778700 	 -3.43281550 	 1.62450000 
1248450341.857 	 2.52779030 	 -3.43284550 	 1.62450000 
1248450341.863 	 2.52778730 	 -3.43285820 	 1.62450000 
1248450341.914 	 2.52783560 	 -3.43287040 	 1.62420000 
1248450341.916 	 2.52782600 	 -3.43287220 	 1.62410000 
1248450341.957 	 2.52783050 	 -3.43287590 	 1.62400000 
1248450341.981 	 2.52781670 	 -3.43287570 	 1.62400000 
1248450342.014 	 2.52780790 	 -3.43285840 	 1.62430000 
1248450342.016 	 2.52780380 	 -3.43285570 	 1.62440000 
1248450342.054 	 2.52782090 	 -3.43283040 	 1.62460000 
1248450342.071 	 2.52781750 	 -3.43282720 	 1.62460000 
1248450342.110 	 2.52780180 	 -3.43283460 	 1.62440000 
1248450342.112 	 2.52780510 	 -3.43284420 	 1.62430000 
1248450342.155 	 2.52781220 	 -3.43287690 	 1.62410000 
1248450342.182 	 2.52782330 	 -3.43288150 	 1.62400000 
1248450342.211 	 2.52784600 	 -3.43286630 	 1.62400000 
1248450342.213 	 2.52784660 	 -3.43285720 	 1.62410000 
1248450342.253 	 2.52778030 	 -3.43282550 	 1.62440000 
1248450342.265 	 2.52777930 	 -3.43282380 	 1.62440000 
1248450342.323 	 2.52779020 	 -3.43283420 	 1.62440000 
1248450342.325 	 2.52780180 	 -3.43283900 	 1.62440000 
1248450342.353 	 2.52782740 	 -3.43285640 	 1.62420000 
1248450342.383 	 2.52781920 	 -3.43286540 	 1.62420000 
1248450342.415 	 2.52780180 	 -3.43287160 	 1.62420000 
1248450342.417 	 2.52780060 	 -3.43287310 	 1.62410000 
1248450342.451 	 2.52780750 	 -3.43287810 	 1.62420000 
1248450342.471 	 2.52779360 	 -3.43287120 	 1.62420000 
1248450342.496 	 2.52781290 	 -3.43285340 	 1.62430000 
1248450342.504 	 2.52781140 	 -3.43284900 	 1.62440000 
1248450342.537 	 2.52779910 	 -3.43283440 	 1.62450000 
1248450342.544 	 2.52779990 	 -3.43283160 	 1.62450000 
1248450342.546 	 2.52780070 	 -3.43283070 	 1.62450000 
1248450342.591 	 2.52777640 	 -3.43284310 	 1.62440000 
1248450342.593 	 2.52779440 	 -3.43285220 	 1.62430000 
1248450342.637 	 2.52782830 	 -3.43289370 	 1.62400000 
1248450342.639 	 2.52783580 	 -3.43289580 	 1.62390000 
1248450342.694 	 2.52783170 	 -3.43286830 	 1.62410000 
1248450342.696 	 2.52781360 	 -3.43285310 	 1.62420000 
1248450342.731 	 2.52777140 	 -3.43281640 	 1.62440000 
