# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s] 
1248450347.949 	  0.078 	 -0.316 
1248450347.969 	  0.078 	 -0.316 
1248450348.010 	  0.078 	 -0.316 
1248450348.020 	  0.078 	 -0.316 
1248450348.061 	  0.078 	 -0.316 
1248450348.072 	  0.078 	 -0.316 
1248450348.102 	  0.078 	 -0.316 
1248450348.113 	  0.078 	 -0.316 
1248450348.164 	  0.078 	 -0.316 
1248450348.174 	  0.078 	 -0.316 
1248450348.215 	  0.078 	 -0.316 
1248450348.266 	  0.078 	 -0.310 
1248450348.276 	  0.078 	 -0.310 
1248450348.307 	  0.077 	 -0.305 
1248450348.327 	  0.077 	 -0.304 
1248450348.358 	  0.077 	 -0.300 
1248450348.368 	  0.077 	 -0.299 
1248450348.409 	  0.077 	 -0.295 
1248450348.450 	  0.077 	 -0.291 
1248450348.470 	  0.077 	 -0.290 
1248450348.511 	  0.076 	 -0.286 
1248450348.522 	  0.076 	 -0.285 
1248450348.563 	  0.076 	 -0.282 
1248450348.573 	  0.076 	 -0.281 
1248450348.604 	  0.076 	 -0.278 
1248450348.624 	  0.076 	 -0.277 
1248450348.655 	  0.076 	 -0.273 
1248450348.665 	  0.076 	 -0.273 
1248450348.686 	  0.076 	 -0.271 
1248450348.726 	  0.076 	 -0.270 
1248450348.757 	  0.075 	 -0.266 
1248450348.767 	  0.075 	 -0.266 
1248450348.808 	  0.075 	 -0.263 
1248450348.849 	  0.075 	 -0.260 
1248450348.859 	  0.075 	 -0.260 
1248450348.910 	  0.075 	 -0.257 
1248450348.931 	  0.075 	 -0.255 
1248450348.972 	  0.075 	 -0.252 
1248450349.012 	  0.000 	  0.000 
1248450349.022 	  0.000 	  0.000 
1248450349.033 	  0.075 	 -0.249 
1248450349.063 	  0.075 	 -0.245 
1248450349.104 	  0.075 	 -0.243 
1248450349.114 	  0.074 	 -0.242 
1248450349.155 	  0.074 	 -0.240 
1248450349.165 	  0.074 	 -0.239 
1248450349.206 	  0.074 	 -0.237 
1248450349.216 	  0.074 	 -0.237 
1248450349.298 	  0.074 	 -0.231 
1248450349.308 	  0.074 	 -0.231 
1248450349.359 	  0.074 	 -0.227 
1248450349.369 	  0.074 	 -0.227 
1248450349.410 	  0.074 	 -0.226 
1248450349.420 	  0.074 	 -0.226 
1248450349.461 	  0.074 	 -0.223 
1248450349.471 	  0.074 	 -0.223 
1248450349.512 	  0.074 	 -0.219 
1248450349.552 	  0.074 	 -0.219 
1248450349.573 	  0.073 	 -0.218 
1248450349.613 	  0.073 	 -0.216 
1248450349.623 	  0.073 	 -0.214 
1248450349.654 	  0.073 	 -0.213 
1248450349.684 	  0.073 	 -0.213 
1248450349.705 	  0.073 	 -0.211 
1248450349.715 	  0.073 	 -0.211 
1248450349.806 	  0.067 	  0.000 
1248450349.816 	  0.067 	  0.000 
1248450349.867 	  0.067 	  0.000 
1248450349.878 	  0.067 	  0.000 
1248450349.908 	  0.067 	  0.000 
1248450349.919 	  0.067 	  0.000 
1248450349.949 	  0.067 	  0.000 
1248450349.969 	  0.067 	  0.000 
1248450350.000 	  0.067 	  0.000 
1248450350.010 	  0.067 	  0.000 
1248450350.071 	  0.067 	  0.000 
1248450350.112 	  0.067 	  0.000 
1248450350.142 	  0.067 	  0.000 
1248450350.152 	  0.067 	  0.000 
1248450350.193 	  0.067 	  0.000 
1248450350.213 	  0.067 	  0.000 
1248450350.244 	  0.067 	  0.000 
1248450350.285 	  0.067 	  0.000 
1248450350.305 	  0.067 	  0.000 
1248450350.346 	  0.067 	  0.000 
1248450350.366 	  0.067 	  0.000 
1248450350.407 	  0.067 	  0.000 
1248450350.427 	  0.067 	  0.000 
1248450350.437 	  0.067 	  0.000 
1248450350.478 	  0.067 	  0.000 
1248450350.488 	  0.067 	  0.000 
1248450350.529 	  0.067 	  0.000 
1248450350.539 	  0.067 	  0.000 
1248450350.570 	  0.067 	  0.000 
1248450350.580 	  0.067 	  0.000 
1248450350.631 	  0.067 	  0.000 
1248450350.671 	  0.067 	  0.000 
1248450350.682 	  0.067 	  0.000 
1248450350.722 	  0.067 	  0.000 
1248450350.732 	  0.067 	  0.000 
1248450350.773 	  0.067 	  0.000 
1248450350.814 	  0.067 	  0.000 
1248450350.824 	  0.067 	  0.000 
1248450350.865 	  0.067 	  0.000 
1248450350.875 	  0.067 	  0.000 
1248450350.915 	  0.067 	  0.000 
1248450350.926 	  0.067 	  0.000 
1248450350.976 	  0.067 	  0.000 
1248450350.987 	  0.067 	  0.000 
1248450351.007 	  0.000 	  0.000 
1248450351.017 	  0.067 	  0.000 
1248450351.068 	  0.067 	  0.000 
1248450351.078 	  0.067 	  0.000 
1248450351.119 	  0.067 	  0.000 
1248450351.139 	  0.067 	  0.000 
1248450351.170 	  0.067 	  0.000 
1248450351.180 	  0.067 	  0.000 
1248450351.221 	  0.067 	  0.000 
1248450351.241 	  0.067 	  0.000 
1248450351.272 	  0.067 	  0.000 
1248450351.292 	  0.067 	  0.000 
1248450351.323 	  0.067 	  0.000 
1248450351.333 	  0.067 	  0.000 
1248450351.363 	  0.067 	  0.000 
1248450351.384 	  0.067 	  0.000 
1248450351.414 	  0.067 	  0.000 
1248450351.424 	  0.067 	  0.000 
1248450351.485 	  0.067 	  0.000 
1248450351.516 	  0.067 	  0.000 
1248450351.527 	  0.067 	  0.000 
1248450351.557 	  0.067 	  0.000 
1248450351.587 	  0.067 	  0.000 
1248450351.618 	  0.067 	  0.000 
1248450351.628 	  0.067 	  0.000 
1248450351.679 	  0.067 	  0.000 
1248450351.709 	  0.067 	  0.000 
1248450351.719 	  0.067 	  0.000 
1248450351.770 	  0.067 	  0.000 
1248450351.821 	  0.067 	  0.000 
1248450351.831 	  0.067 	  0.000 
1248450351.871 	  0.067 	  0.000 
1248450351.892 	  0.067 	  0.000 
1248450351.912 	  0.067 	  0.000 
1248450351.922 	  0.067 	  0.000 
