# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s] 
1248450345.425 	  0.078 	  0.323 
1248450345.477 	  0.078 	  0.323 
1248450345.487 	  0.078 	  0.323 
1248450345.507 	  0.078 	  0.323 
1248450345.518 	  0.078 	  0.323 
1248450345.579 	  0.078 	  0.323 
1248450345.610 	  0.078 	  0.323 
1248450345.620 	  0.078 	  0.323 
1248450345.671 	  0.078 	  0.323 
1248450345.682 	  0.078 	  0.323 
1248450345.723 	  0.078 	  0.323 
1248450345.733 	  0.078 	  0.322 
1248450345.764 	  0.078 	  0.312 
1248450345.774 	  0.078 	  0.308 
1248450345.815 	  0.077 	  0.299 
1248450345.825 	  0.077 	  0.298 
1248450345.907 	  0.076 	  0.265 
1248450345.958 	  0.075 	  0.253 
1248450345.968 	  0.075 	  0.252 
1248450346.009 	  0.074 	  0.238 
1248450346.050 	  0.074 	  0.219 
1248450346.081 	  0.073 	  0.214 
1248450346.101 	  0.073 	  0.222 
1248450346.111 	  0.073 	  0.215 
1248450346.162 	  0.072 	  0.205 
1248450346.183 	  0.072 	  0.203 
1248450346.214 	  0.072 	  0.177 
1248450346.224 	  0.071 	  0.172 
1248450346.255 	  0.071 	  0.155 
1248450346.265 	  0.071 	  0.153 
1248450346.306 	  0.070 	  0.134 
1248450346.316 	  0.070 	  0.130 
1248450346.357 	  0.067 	  0.000 
1248450346.368 	  0.067 	  0.000 
1248450346.409 	  0.067 	  0.000 
1248450346.419 	  0.067 	  0.000 
1248450346.470 	  0.067 	  0.000 
1248450346.511 	  0.067 	  0.000 
1248450346.521 	  0.067 	  0.000 
1248450346.572 	  0.067 	  0.000 
1248450346.613 	  0.067 	  0.000 
1248450346.623 	  0.067 	  0.000 
1248450346.674 	  0.067 	  0.000 
1248450346.695 	  0.067 	  0.000 
1248450346.705 	  0.067 	  0.000 
1248450346.725 	  0.067 	  0.000 
1248450346.756 	  0.067 	  0.000 
1248450346.766 	  0.067 	  0.000 
1248450346.807 	  0.067 	  0.000 
1248450346.817 	  0.067 	  0.000 
1248450346.868 	  0.067 	  0.000 
1248450346.878 	  0.067 	  0.000 
1248450346.908 	  0.067 	  0.000 
1248450346.929 	  0.067 	  0.000 
1248450346.959 	  0.067 	  0.000 
