# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Robot Groundtruth Data Fomat:
# Time [s]    x [m]    y [m]    orientation [rad] 
1248362849.945 	 2.80589770 	 3.09140150 	 -1.64830000 
1248362849.977 	 2.80594370 	 3.09141870 	 -1.64840000 
1248362850.014 	 2.80586280 	 3.09148020 	 -1.64830000 
1248362850.029 	 2.80583130 	 3.09148000 	 -1.64830000 
1248362850.064 	 2.80587410 	 3.09141460 	 -1.64830000 
1248362850.080 	 2.80589280 	 3.09139360 	 -1.64830000 
1248362850.117 	 2.80600780 	 3.09138920 	 -1.64850000 
1248362850.129 	 2.80598430 	 3.09139440 	 -1.64850000 
1248362850.164 	 2.80590070 	 3.09143830 	 -1.64830000 
1248362850.179 	 2.80587000 	 3.09145010 	 -1.64830000 
1248362850.288 	 2.80588110 	 3.09143430 	 -1.64840000 
1248362850.291 	 2.80588820 	 3.09141270 	 -1.64840000 
1248362850.295 	 2.80591600 	 3.09140850 	 -1.64840000 
1248362850.342 	 2.80587610 	 3.09145410 	 -1.64840000 
1248362850.365 	 2.80592210 	 3.09147050 	 -1.64840000 
1248362850.398 	 2.80591350 	 3.09143920 	 -1.64840000 
1248362850.422 	 2.80584750 	 3.09142780 	 -1.64840000 
1248362850.424 	 2.80582970 	 3.09142520 	 -1.64840000 
1248362850.470 	 2.80588790 	 3.09148760 	 -1.64830000 
1248362850.473 	 2.80587320 	 3.09149730 	 -1.64830000 
1248362850.492 	 2.80586530 	 3.09149880 	 -1.64830000 
1248362850.534 	 2.80584250 	 3.09145460 	 -1.64840000 
1248362850.537 	 2.80583110 	 3.09144860 	 -1.64840000 
1248362850.573 	 2.80589730 	 3.09143070 	 -1.64850000 
1248362850.603 	 2.80591390 	 3.09143450 	 -1.64850000 
1248362850.632 	 2.80595140 	 3.09144240 	 -1.64840000 
1248362850.634 	 2.80593260 	 3.09144890 	 -1.64840000 
1248362850.676 	 2.80588430 	 3.09145100 	 -1.64840000 
1248362850.701 	 2.80588140 	 3.09145580 	 -1.64840000 
1248362850.731 	 2.80593070 	 3.09144310 	 -1.64840000 
1248362850.734 	 2.80593040 	 3.09144260 	 -1.64840000 
1248362850.781 	 2.80591390 	 3.09146740 	 -1.64840000 
1248362850.783 	 2.80589300 	 3.09147410 	 -1.64840000 
1248362850.828 	 2.80594700 	 3.09143530 	 -1.64830000 
1248362850.844 	 2.80597850 	 3.09143040 	 -1.64830000 
1248362850.886 	 2.80601910 	 3.09140560 	 -1.64840000 
1248362850.917 	 2.80586590 	 3.09144290 	 -1.64840000 
1248362850.936 	 2.80583440 	 3.09146590 	 -1.64840000 
1248362850.964 	 2.80584840 	 3.09147420 	 -1.64830000 
1248362850.987 	 2.80586340 	 3.09145440 	 -1.64830000 
1248362851.018 	 2.80594180 	 3.09144070 	 -1.64840000 
1248362851.048 	 2.80591950 	 3.09141460 	 -1.64840000 
1248362851.065 	 2.80586760 	 3.09144750 	 -1.64840000 
1248362851.072 	 2.80585970 	 3.09146250 	 -1.64830000 
1248362851.114 	 2.80590560 	 3.09145230 	 -1.64830000 
1248362851.116 	 2.80590260 	 3.09145390 	 -1.64830000 
1248362851.155 	 2.80594770 	 3.09143970 	 -1.64840000 
1248362851.184 	 2.80588010 	 3.09143750 	 -1.64840000 
1248362851.214 	 2.80586970 	 3.09146560 	 -1.64840000 
1248362851.217 	 2.80587750 	 3.09145840 	 -1.64840000 
1248362851.265 	 2.80593460 	 3.09145610 	 -1.64830000 
1248362851.267 	 2.80598060 	 3.09144090 	 -1.64840000 
1248362851.312 	 2.80585910 	 3.09143390 	 -1.64840000 
1248362851.317 	 2.80588870 	 3.09144220 	 -1.64840000 
1248362851.358 	 2.80591080 	 3.09139630 	 -1.64840000 
1248362851.375 	 2.80591750 	 3.09142220 	 -1.64840000 
1248362851.404 	 2.80588210 	 3.09143570 	 -1.64850000 
1248362851.425 	 2.80581270 	 3.09144950 	 -1.64850000 
1248362851.465 	 2.80588600 	 3.09143430 	 -1.64840000 
1248362851.467 	 2.80589020 	 3.09142110 	 -1.64840000 
1248362851.501 	 2.80597400 	 3.09142610 	 -1.64840000 
1248362851.524 	 2.80596890 	 3.09138830 	 -1.64840000 
1248362851.555 	 2.80583630 	 3.09146040 	 -1.64840000 
1248362851.580 	 2.80583500 	 3.09144420 	 -1.64840000 
1248362851.606 	 2.80588940 	 3.09144530 	 -1.64830000 
1248362851.624 	 2.80589450 	 3.09143430 	 -1.64830000 
1248362851.654 	 2.80589630 	 3.09143150 	 -1.64830000 
1248362851.674 	 2.80583920 	 3.09144050 	 -1.64840000 
1248362851.702 	 2.80582890 	 3.09142300 	 -1.64840000 
1248362851.717 	 2.80584450 	 3.09142900 	 -1.64830000 
1248362851.761 	 2.80591520 	 3.09143760 	 -1.64830000 
1248362851.764 	 2.80594860 	 3.09141850 	 -1.64830000 
1248362851.823 	 2.80583310 	 3.09140180 	 -1.64840000 
1248362851.825 	 2.80582900 	 3.09140460 	 -1.64840000 
1248362851.855 	 2.80585870 	 3.09141950 	 -1.64840000 
1248362851.873 	 2.80587450 	 3.09143280 	 -1.64840000 
1248362851.902 	 2.80593080 	 3.09142570 	 -1.64840000 
1248362851.925 	 2.80588810 	 3.09143140 	 -1.64840000 
1248362851.953 	 2.80582250 	 3.09139280 	 -1.64840000 
1248362851.969 	 2.80584480 	 3.09140290 	 -1.64840000 
1248362852.008 	 2.80593630 	 3.09138420 	 -1.64840000 
1248362852.026 	 2.80596430 	 3.09138590 	 -1.64840000 
1248362852.073 	 2.80589410 	 3.09138770 	 -1.64830000 
1248362852.076 	 2.80587290 	 3.09138730 	 -1.64830000 
1248362852.115 	 2.80589560 	 3.09142860 	 -1.64840000 
1248362852.166 	 2.80592030 	 3.09141890 	 -1.64840000 
1248362852.168 	 2.80590570 	 3.09142570 	 -1.64840000 
1248362852.204 	 2.80587740 	 3.09142080 	 -1.64830000 
1248362852.220 	 2.80591290 	 3.09142900 	 -1.64830000 
1248362852.252 	 2.80591720 	 3.09143310 	 -1.64830000 
1248362852.271 	 2.80593930 	 3.09143820 	 -1.64830000 
1248362852.310 	 2.80584560 	 3.09141220 	 -1.64840000 
1248362852.356 	 2.80589240 	 3.09145710 	 -1.64830000 
1248362852.372 	 2.80590980 	 3.09146820 	 -1.64830000 
1248362852.416 	 2.80589820 	 3.09145300 	 -1.64830000 
1248362852.418 	 2.80589560 	 3.09145500 	 -1.64840000 
1248362852.454 	 2.80584090 	 3.09141500 	 -1.64840000 
1248362852.481 	 2.80589160 	 3.09144070 	 -1.64830000 
1248362852.505 	 2.80595010 	 3.09143300 	 -1.64830000 
1248362852.508 	 2.80593780 	 3.09143920 	 -1.64830000 
1248362852.541 	 2.80590170 	 3.09142060 	 -1.64840000 
1248362852.570 	 2.80585970 	 3.09141850 	 -1.64840000 
1248362852.604 	 2.80588910 	 3.09141160 	 -1.64840000 
1248362852.606 	 2.80591820 	 3.09141800 	 -1.64840000 
1248362852.650 	 2.80594770 	 3.09142750 	 -1.64840000 
1248362852.652 	 2.80595640 	 3.09141610 	 -1.64840000 
1248362852.700 	 2.80585210 	 3.09140380 	 -1.64840000 
1248362852.702 	 2.80584910 	 3.09140980 	 -1.64830000 
1248362852.746 	 2.80592710 	 3.09142590 	 -1.64840000 
1248362852.762 	 2.80593220 	 3.09142710 	 -1.64840000 
1248362852.808 	 2.80595090 	 3.09141810 	 -1.64840000 
1248362852.810 	 2.80592960 	 3.09142350 	 -1.64840000 
1248362852.847 	 2.80583950 	 3.09145250 	 -1.64820000 
1248362852.860 	 2.80586640 	 3.09145050 	 -1.64830000 
1248362852.901 	 2.80589310 	 3.09143780 	 -1.64840000 
1248362852.903 	 2.80591010 	 3.09143660 	 -1.64840000 
1248362852.950 	 2.80584820 	 3.09145780 	 -1.64840000 
1248362852.952 	 2.80582680 	 3.09146370 	 -1.64840000 
1248362853.002 	 2.80584480 	 3.09144130 	 -1.64830000 
1248362853.042 	 2.80592570 	 3.09141430 	 -1.64840000 
1248362853.044 	 2.80595550 	 3.09140890 	 -1.64840000 
1248362853.059 	 2.80595670 	 3.09140490 	 -1.64840000 
1248362853.092 	 2.80586080 	 3.09143980 	 -1.64840000 
1248362853.113 	 2.80588340 	 3.09145220 	 -1.64840000 
1248362853.141 	 2.80583070 	 3.09144930 	 -1.64840000 
1248362853.165 	 2.80586640 	 3.09145480 	 -1.64840000 
1248362853.201 	 2.80586460 	 3.09137400 	 -1.64850000 
1248362853.207 	 2.80584970 	 3.09139000 	 -1.64850000 
1248362853.245 	 2.80593690 	 3.09140870 	 -1.64840000 
1248362853.247 	 2.80594090 	 3.09140150 	 -1.64840000 
1248362853.268 	 2.80592840 	 3.09140600 	 -1.64840000 
1248362853.292 	 2.80593340 	 3.09141260 	 -1.64840000 
1248362853.315 	 2.80593290 	 3.09139290 	 -1.64840000 
1248362853.349 	 2.80586110 	 3.09139010 	 -1.64840000 
1248362853.359 	 2.80590420 	 3.09139360 	 -1.64840000 
1248362853.385 	 2.80590400 	 3.09142390 	 -1.64840000 
1248362853.405 	 2.80588210 	 3.09143260 	 -1.64830000 
1248362853.437 	 2.80594140 	 3.09139590 	 -1.64840000 
1248362853.454 	 2.80586900 	 3.09139380 	 -1.64840000 
1248362853.485 	 2.80588610 	 3.09143760 	 -1.64840000 
1248362853.516 	 2.80589730 	 3.09141080 	 -1.64840000 
1248362853.537 	 2.80591930 	 3.09144200 	 -1.64840000 
1248362853.566 	 2.80594800 	 3.09142210 	 -1.64840000 
1248362853.584 	 2.80581710 	 3.09143600 	 -1.64840000 
1248362853.606 	 2.80581780 	 3.09144290 	 -1.64840000 
1248362853.638 	 2.80586550 	 3.09147380 	 -1.64830000 
1248362853.653 	 2.80586600 	 3.09147180 	 -1.64830000 
1248362853.687 	 2.80592120 	 3.09139990 	 -1.64830000 
1248362853.706 	 2.80587500 	 3.09142600 	 -1.64840000 
1248362853.739 	 2.80585980 	 3.09142190 	 -1.64830000 
1248362853.768 	 2.80587330 	 3.09142990 	 -1.64830000 
1248362853.792 	 2.80591250 	 3.09147010 	 -1.64820000 
1248362853.795 	 2.80595110 	 3.09145680 	 -1.64830000 
1248362853.835 	 2.80585150 	 3.09143380 	 -1.64840000 
1248362853.856 	 2.80584810 	 3.09143660 	 -1.64840000 
1248362853.888 	 2.80587720 	 3.09141590 	 -1.64830000 
1248362853.904 	 2.80587980 	 3.09144360 	 -1.64830000 
1248362853.935 	 2.80598250 	 3.09138590 	 -1.64840000 
1248362853.957 	 2.80594860 	 3.09139550 	 -1.64840000 
1248362853.988 	 2.80589080 	 3.09140880 	 -1.64840000 
1248362854.017 	 2.80586970 	 3.09141550 	 -1.64840000 
1248362854.035 	 2.80588750 	 3.09143100 	 -1.64840000 
1248362854.064 	 2.80590910 	 3.09140440 	 -1.64840000 
1248362854.090 	 2.80587660 	 3.09141560 	 -1.64840000 
1248362854.092 	 2.80588130 	 3.09140560 	 -1.64840000 
1248362854.135 	 2.80591510 	 3.09144990 	 -1.64840000 
1248362854.159 	 2.80591880 	 3.09144530 	 -1.64840000 
1248362854.185 	 2.80592080 	 3.09141760 	 -1.64840000 
1248362854.204 	 2.80591810 	 3.09141680 	 -1.64840000 
1248362854.239 	 2.80585590 	 3.09142890 	 -1.64830000 
1248362854.267 	 2.80587010 	 3.09145670 	 -1.64830000 
1248362854.288 	 2.80586420 	 3.09147520 	 -1.64830000 
1248362854.313 	 2.80588970 	 3.09148480 	 -1.64830000 
1248362854.336 	 2.80583240 	 3.09142100 	 -1.64830000 
1248362854.386 	 2.80591740 	 3.09143260 	 -1.64830000 
1248362854.388 	 2.80594060 	 3.09142170 	 -1.64830000 
1248362854.419 	 2.80598680 	 3.09140560 	 -1.64830000 
1248362854.466 	 2.80586790 	 3.09142400 	 -1.64840000 
1248362854.481 	 2.80580560 	 3.09143800 	 -1.64840000 
1248362854.526 	 2.80587080 	 3.09145540 	 -1.64830000 
1248362854.528 	 2.80587050 	 3.09144010 	 -1.64830000 
1248362854.569 	 2.80597180 	 3.09140190 	 -1.64830000 
1248362854.585 	 2.80596600 	 3.09136450 	 -1.64840000 
1248362854.619 	 2.80591440 	 3.09140580 	 -1.64840000 
1248362854.641 	 2.80595260 	 3.09140610 	 -1.64840000 
1248362854.670 	 2.80592590 	 3.09142940 	 -1.64830000 
1248362854.688 	 2.80595790 	 3.09142150 	 -1.64830000 
1248362854.720 	 2.80586040 	 3.09144650 	 -1.64830000 
1248362854.722 	 2.80581680 	 3.09146130 	 -1.64830000 
1248362854.770 	 2.80584800 	 3.09144810 	 -1.64840000 
1248362854.772 	 2.80583680 	 3.09145610 	 -1.64840000 
1248362854.820 	 2.80597500 	 3.09143720 	 -1.64830000 
1248362854.826 	 2.80595990 	 3.09142890 	 -1.64830000 
1248362854.870 	 2.80589190 	 3.09143210 	 -1.64830000 
1248362854.872 	 2.80587450 	 3.09143170 	 -1.64830000 
1248362854.920 	 2.80588400 	 3.09145430 	 -1.64830000 
1248362854.923 	 2.80589360 	 3.09145290 	 -1.64830000 
1248362854.972 	 2.80580740 	 3.09147850 	 -1.64840000 
1248362855.012 	 2.80586020 	 3.09145550 	 -1.64830000 
1248362855.030 	 2.80586290 	 3.09144260 	 -1.64830000 
1248362855.070 	 2.80598220 	 3.09138110 	 -1.64830000 
1248362855.073 	 2.80598130 	 3.09137240 	 -1.64840000 
1248362855.120 	 2.80589420 	 3.09139890 	 -1.64830000 
1248362855.122 	 2.80592730 	 3.09141210 	 -1.64830000 
1248362855.171 	 2.80592630 	 3.09142940 	 -1.64830000 
