# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s] 
1248362856.187 	  0.086 	  0.408 
1248362856.228 	  0.086 	  0.408 
1248362856.239 	  0.086 	  0.408 
1248362856.269 	  0.086 	  0.408 
1248362856.280 	  0.086 	  0.408 
1248362856.290 	  0.086 	  0.408 
1248362856.331 	  0.086 	  0.408 
1248362856.372 	  0.086 	  0.408 
1248362856.382 	  0.086 	  0.408 
1248362856.423 	  0.086 	  0.408 
1248362856.433 	  0.086 	  0.408 
1248362856.484 	  0.086 	  0.408 
1248362856.525 	  0.086 	  0.408 
1248362856.546 	  0.086 	  0.408 
1248362856.576 	  0.086 	  0.408 
1248362856.587 	  0.086 	  0.408 
1248362856.628 	  0.086 	  0.408 
1248362856.668 	  0.086 	  0.408 
1248362856.679 	  0.086 	  0.408 
1248362856.730 	  0.086 	  0.408 
1248362856.740 	  0.086 	  0.408 
1248362856.771 	  0.086 	  0.408 
1248362856.791 	  0.086 	  0.408 
1248362856.823 	  0.086 	  0.408 
1248362856.833 	  0.086 	  0.408 
1248362856.874 	  0.086 	  0.408 
1248362856.885 	  0.086 	  0.408 
1248362856.925 	  0.086 	  0.408 
1248362856.936 	  0.086 	  0.408 
1248362856.987 	  0.086 	  0.408 
1248362856.997 	  0.086 	  0.408 
1248362857.008 	  0.000 	  0.000 
1248362857.018 	  0.000 	  0.000 
1248362857.028 	  0.000 	  0.000 
1248362857.038 	  0.086 	  0.408 
1248362857.049 	  0.086 	  0.408 
1248362857.110 	  0.086 	  0.408 
1248362857.172 	  0.086 	  0.408 
1248362857.233 	  0.086 	  0.408 
1248362857.244 	  0.086 	  0.408 
1248362857.275 	  0.086 	  0.408 
1248362857.295 	  0.086 	  0.408 
1248362857.347 	  0.086 	  0.408 
1248362857.357 	  0.086 	  0.408 
1248362857.408 	  0.086 	  0.408 
1248362857.418 	  0.086 	  0.408 
1248362857.469 	  0.086 	  0.408 
1248362857.479 	  0.086 	  0.408 
1248362857.530 	  0.086 	  0.408 
1248362857.581 	  0.086 	  0.408 
1248362857.642 	  0.086 	  0.408 
1248362857.663 	  0.086 	  0.408 
1248362857.703 	  0.086 	  0.408 
1248362857.754 	  0.086 	  0.408 
1248362857.764 	  0.086 	  0.408 
1248362857.815 	  0.086 	  0.408 
1248362857.825 	  0.086 	  0.408 
1248362857.876 	  0.086 	  0.408 
1248362857.886 	  0.086 	  0.408 
1248362857.937 	  0.086 	  0.408 
1248362857.958 	  0.086 	  0.408 
1248362857.978 	  0.086 	  0.408 
1248362857.998 	  0.086 	  0.408 
1248362858.009 	  0.000 	  0.000 
1248362858.019 	  0.000 	  0.000 
1248362858.029 	  0.000 	  0.000 
1248362858.061 	  0.000 	  0.000 
1248362858.071 	  0.000 	  0.000 
1248362858.081 	  0.000 	  0.000 
1248362858.092 	  0.000 	  0.000 
1248362858.102 	  0.000 	  0.000 
1248362858.112 	  0.000 	  0.000 
1248362858.122 	  0.000 	  0.000 
1248362858.152 	  0.000 	  0.000 
1248362858.162 	  0.000 	  0.000 
1248362858.172 	  0.000 	  0.000 
1248362858.183 	  0.000 	  0.000 
1248362858.193 	  0.000 	  0.000 
1248362858.203 	  0.000 	  0.000 
1248362858.213 	  0.000 	  0.000 
1248362858.245 	  0.000 	  0.000 
1248362858.255 	  0.000 	  0.000 
1248362858.265 	  0.000 	  0.000 
1248362858.275 	  0.000 	  0.000 
1248362858.285 	  0.000 	  0.000 
1248362858.296 	  0.000 	  0.000 
1248362858.306 	  0.000 	  0.000 
1248362858.316 	  0.000 	  0.000 
1248362858.326 	  0.000 	  0.000 
1248362858.336 	  0.000 	  0.000 
1248362858.346 	  0.000 	  0.000 
1248362858.370 	  0.000 	  0.000 
1248362858.380 	  0.000 	  0.000 
1248362858.390 	  0.000 	  0.000 
1248362858.400 	  0.000 	  0.000 
1248362858.438 	  0.000 	  0.000 
1248362858.448 	  0.000 	  0.000 
1248362858.458 	  0.000 	  0.000 
1248362858.468 	  0.000 	  0.000 
1248362858.478 	  0.000 	  0.000 
1248362858.488 	  0.000 	  0.000 
1248362858.499 	  0.000 	  0.000 
1248362858.530 	  0.000 	  0.000 
1248362858.541 	  0.000 	  0.000 
1248362858.551 	  0.000 	  0.000 
1248362858.561 	  0.000 	  0.000 
1248362858.571 	  0.000 	  0.000 
1248362858.581 	  0.000 	  0.000 
1248362858.591 	  0.000 	  0.000 
1248362858.601 	  0.000 	  0.000 
1248362858.611 	  0.000 	  0.000 
1248362858.622 	  0.000 	  0.000 
1248362858.632 	  0.000 	  0.000 
1248362858.642 	  0.000 	  0.000 
1248362858.652 	  0.000 	  0.000 
1248362858.662 	  0.000 	  0.000 
1248362858.672 	  0.000 	  0.000 
1248362858.682 	  0.000 	  0.000 
1248362858.693 	  0.000 	  0.000 
1248362858.703 	  0.000 	  0.000 
1248362858.713 	  0.000 	  0.000 
1248362858.723 	  0.000 	  0.000 
1248362858.733 	  0.000 	  0.000 
1248362858.743 	  0.000 	  0.000 
1248362858.753 	  0.000 	  0.000 
1248362858.764 	  0.000 	  0.000 
1248362858.774 	  0.000 	  0.000 
1248362858.784 	  0.000 	  0.000 
1248362858.794 	  0.000 	  0.000 
1248362858.804 	  0.000 	  0.000 
1248362858.814 	  0.000 	  0.000 
1248362858.825 	  0.000 	  0.000 
1248362858.835 	  0.000 	  0.000 
1248362858.845 	  0.000 	  0.000 
1248362858.855 	  0.000 	  0.000 
1248362858.865 	  0.000 	  0.000 
1248362858.875 	  0.000 	  0.000 
1248362858.885 	  0.000 	  0.000 
1248362858.896 	  0.000 	  0.000 
1248362858.906 	  0.000 	  0.000 
1248362858.916 	  0.000 	  0.000 
1248362858.926 	  0.000 	  0.000 
1248362858.936 	  0.000 	  0.000 
1248362858.946 	  0.000 	  0.000 
1248362858.956 	  0.000 	  0.000 
1248362858.967 	  0.000 	  0.000 
1248362858.977 	  0.000 	  0.000 
1248362858.987 	  0.000 	  0.000 
1248362858.997 	  0.000 	  0.000 
1248362859.008 	  0.000 	  0.000 
1248362859.018 	  0.000 	  0.000 
1248362859.029 	  0.000 	  0.000 
1248362859.039 	  0.000 	  0.000 
1248362859.049 	  0.000 	  0.000 
1248362859.059 	  0.000 	  0.000 
1248362859.069 	  0.000 	  0.000 
1248362859.079 	  0.000 	  0.000 
1248362859.089 	  0.000 	  0.000 
1248362859.100 	  0.000 	  0.000 
1248362859.110 	  0.000 	  0.000 
1248362859.120 	  0.000 	  0.000 
1248362859.130 	  0.000 	  0.000 
1248362859.140 	  0.000 	  0.000 
1248362859.150 	  0.000 	  0.000 
1248362859.161 	  0.000 	  0.000 
1248362859.171 	  0.086 	  0.408 
1248362859.181 	  0.086 	  0.408 
1248362859.232 	  0.086 	  0.408 
1248362859.282 	  0.086 	  0.408 
1248362859.303 	  0.086 	  0.408 
1248362859.343 	  0.086 	  0.408 
1248362859.353 	  0.086 	  0.408 
1248362859.404 	  0.086 	  0.408 
1248362859.424 	  0.086 	  0.408 
1248362859.465 	  0.086 	  0.408 
1248362859.475 	  0.086 	  0.408 
1248362859.525 	  0.086 	  0.408 
1248362859.576 	  0.086 	  0.408 
1248362859.597 	  0.086 	  0.408 
1248362859.647 	  0.086 	  0.408 
1248362859.708 	  0.086 	  0.408 
1248362859.718 	  0.086 	  0.408 
1248362859.758 	  0.086 	  0.408 
1248362859.779 	  0.086 	  0.408 
1248362859.829 	  0.086 	  0.408 
1248362859.840 	  0.086 	  0.408 
1248362859.890 	  0.086 	  0.408 
1248362859.900 	  0.086 	  0.408 
1248362859.951 	  0.086 	  0.408 
1248362859.962 	  0.086 	  0.408 
1248362859.992 	  0.086 	  0.408 
1248362860.012 	  0.086 	  0.408 
1248362860.053 	  0.086 	  0.408 
1248362860.063 	  0.086 	  0.408 
1248362860.104 	  0.086 	  0.408 
1248362860.124 	  0.086 	  0.408 
1248362860.165 	  0.086 	  0.408 
1248362860.175 	  0.086 	  0.408 
1248362860.225 	  0.086 	  0.408 
1248362860.236 	  0.086 	  0.408 
1248362860.286 	  0.086 	  0.408 
1248362860.307 	  0.086 	  0.408 
1248362860.347 	  0.086 	  0.408 
1248362860.358 	  0.086 	  0.408 
1248362860.408 	  0.086 	  0.408 
1248362860.418 	  0.086 	  0.408 
1248362860.469 	  0.086 	  0.408 
1248362860.479 	  0.086 	  0.408 
1248362860.520 	  0.086 	  0.408 
1248362860.540 	  0.086 	  0.408 
1248362860.581 	  0.086 	  0.408 
1248362860.601 	  0.086 	  0.408 
1248362860.642 	  0.086 	  0.408 
1248362860.662 	  0.086 	  0.408 
1248362860.702 	  0.086 	  0.408 
1248362860.713 	  0.086 	  0.408 
1248362860.763 	  0.086 	  0.408 
1248362860.773 	  0.086 	  0.408 
1248362860.824 	  0.086 	  0.408 
1248362860.844 	  0.086 	  0.408 
1248362860.885 	  0.086 	  0.408 
1248362860.895 	  0.086 	  0.408 
1248362860.936 	  0.086 	  0.408 
1248362860.956 	  0.086 	  0.408 
1248362860.997 	  0.067 	  0.000 
1248362861.008 	  0.000 	  0.000 
1248362861.018 	  0.067 	  0.000 
1248362861.069 	  0.067 	  0.000 
1248362861.129 	  0.067 	  0.000 
1248362861.140 	  0.067 	  0.000 
1248362861.190 	  0.067 	  0.000 
1248362861.251 	  0.067 	  0.000 
1248362861.312 	  0.067 	  0.000 
1248362861.362 	  0.067 	  0.000 
1248362861.373 	  0.067 	  0.000 
1248362861.423 	  0.067 	  0.000 
1248362861.444 	  0.067 	  0.000 
1248362861.484 	  0.067 	  0.000 
1248362861.504 	  0.067 	  0.000 
1248362861.545 	  0.067 	  0.000 
1248362861.555 	  0.067 	  0.000 
1248362861.606 	  0.067 	  0.000 
1248362861.616 	  0.067 	  0.000 
1248362861.667 	  0.067 	  0.000 
1248362861.677 	  0.067 	  0.000 
1248362861.727 	  0.067 	  0.000 
1248362861.748 	  0.067 	  0.000 
1248362861.788 	  0.067 	  0.000 
1248362861.798 	  0.067 	  0.000 
1248362861.854 	  0.067 	  0.000 
1248362861.864 	  0.067 	  0.000 
1248362861.895 	  0.067 	  0.000 
1248362861.925 	  0.067 	  0.000 
1248362861.966 	  0.067 	  0.000 
1248362861.976 	  0.067 	  0.000 
1248362862.009 	  0.000 	  0.000 
1248362862.020 	  0.067 	  0.000 
1248362862.030 	  0.067 	  0.000 
1248362862.092 	  0.067 	  0.000 
1248362862.133 	  0.067 	  0.000 
1248362862.164 	  0.067 	  0.000 
1248362862.205 	  0.067 	  0.000 
1248362862.216 	  0.067 	  0.000 
1248362862.268 	  0.067 	  0.000 
1248362862.329 	  0.067 	  0.000 
1248362862.339 	  0.067 	  0.000 
1248362862.380 	  0.067 	  0.000 
1248362862.391 	  0.067 	  0.000 
1248362862.463 	  0.067 	  0.000 
1248362862.494 	  0.067 	  0.000 
1248362862.514 	  0.067 	  0.000 
1248362862.565 	  0.067 	  0.000 
1248362862.575 	  0.067 	  0.000 
1248362862.626 	  0.067 	  0.000 
1248362862.636 	  0.067 	  0.000 
1248362862.687 	  0.067 	  0.000 
1248362862.697 	  0.067 	  0.000 
1248362862.739 	  0.067 	  0.000 
1248362862.749 	  0.067 	  0.000 
1248362862.810 	  0.067 	  0.000 
1248362862.820 	  0.067 	  0.000 
1248362862.871 	  0.067 	  0.000 
1248362862.881 	  0.067 	  0.000 
1248362862.932 	  0.067 	  0.000 
1248362862.942 	  0.067 	  0.000 
1248362862.983 	  0.067 	  0.000 
1248362862.993 	  0.067 	  0.000 
1248362863.003 	  0.000 	  0.000 
1248362863.014 	  0.000 	  0.000 
1248362863.024 	  0.000 	  0.000 
1248362863.034 	  0.000 	  0.000 
1248362863.044 	  0.067 	  0.000 
1248362863.065 	  0.067 	  0.000 
1248362863.105 	  0.067 	  0.000 
1248362863.115 	  0.067 	  0.000 
1248362863.176 	  0.067 	  0.000 
1248362863.187 	  0.067 	  0.000 
1248362863.217 	  0.067 	  0.000 
1248362863.237 	  0.067 	  0.000 
1248362863.278 	  0.067 	  0.000 
1248362863.298 	  0.067 	  0.000 
1248362863.349 	  0.067 	  0.000 
1248362863.359 	  0.067 	  0.000 
1248362863.400 	  0.067 	  0.000 
1248362863.410 	  0.067 	  0.000 
1248362863.471 	  0.067 	  0.000 
1248362863.481 	  0.067 	  0.000 
1248362863.533 	  0.067 	  0.000 
1248362863.543 	  0.067 	  0.000 
1248362863.594 	  0.067 	  0.000 
1248362863.604 	  0.067 	  0.000 
1248362863.635 	  0.067 	  0.000 
1248362863.665 	  0.067 	  0.000 
1248362863.716 	  0.067 	  0.000 
1248362863.726 	  0.067 	  0.000 
1248362863.757 	  0.067 	  0.000 
1248362863.787 	  0.067 	  0.000 
1248362863.828 	  0.067 	  0.000 
1248362863.838 	  0.067 	  0.000 
1248362863.878 	  0.086 	  0.408 
1248362863.909 	  0.086 	  0.408 
1248362863.939 	  0.086 	  0.408 
1248362863.950 	  0.086 	  0.408 
1248362864.000 	  0.086 	  0.408 
1248362864.011 	  0.000 	  0.000 
1248362864.021 	  0.086 	  0.408 
1248362864.072 	  0.086 	  0.408 
1248362864.082 	  0.086 	  0.408 
1248362864.123 	  0.086 	  0.408 
1248362864.143 	  0.086 	  0.408 
1248362864.184 	  0.086 	  0.408 
1248362864.194 	  0.086 	  0.408 
1248362864.245 	  0.086 	  0.408 
1248362864.265 	  0.086 	  0.408 
1248362864.316 	  0.086 	  0.408 
1248362864.357 	  0.086 	  0.408 
1248362864.377 	  0.086 	  0.408 
1248362864.418 	  0.086 	  0.408 
1248362864.438 	  0.086 	  0.408 
1248362864.478 	  0.086 	  0.408 
1248362864.499 	  0.086 	  0.408 
1248362864.549 	  0.086 	  0.408 
1248362864.570 	  0.086 	  0.408 
1248362864.600 	  0.086 	  0.408 
1248362864.611 	  0.086 	  0.408 
